开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
3488.66,3529.93,3477.06,3529.93,34511299200.0,553440.31
3527.11,3544.09,3524.04,3532.62,38378355400.0,541942.73
3522.72,3538.4,3513.45,3524.74,38107459300.0,538163.45
3514.47,3540.08,3500.8,3516.3,37818728200.0,532907.85
3514.34,3537.85,3510.9,3517.34,39109972100.0,535458.94
3512.11,3531.72,3438.12,3446.98,42288580400.0,570430.62
3442.35,3487.44,3437.69,3485.29,38920375600.0,535463.07
3475.3,3480.46,3446.01,3465.55,38238303100.0,537926.52
3442.51,3453.15,3394.97,3427.33,39113691800.0,552667.6
3436.8,3481.25,3436.67,3477.13,38472744000.0,564308.16
3482.27,3522.7,3481.14,3514.47,43023646300.0,616084.14
3517.92,3540.39,3510.07,3540.38,45004701900.0,598611.87
3537.31,3537.32,3499.45,3501.66,50290314700.0,622393.48
3494.42,3530.19,3493.38,3522.16,45534590600.0,595518.69
3535.07,3539.49,3512.99,3528.15,51278571600.0,699116.24
3519.02,3543.94,3496.39,3543.94,52420505600.0,703504.82
3543.87,3582.32,3514.67,3567.1,66727630500.0,842528.98
3559.9,3597.37,3557.68,3597.04,57268403900.0,691113.29
3602.74,3613.95,3569.4,3581.73,61453235300.0,743840.78
3580.14,3626.29,3580.14,3621.86,52171327600.0,654085.73
3621.71,3681.93,3615.14,3676.59,54772187500.0,658867.92
3673.4,3695.32,3661.0,3675.19,58643619300.0,674348.48
3666.82,3693.45,3662.16,3693.13,60481033000.0,679465.42
3691.19,3722.87,3681.64,3703.11,63520043300.0,759084.64
3699.25,3716.83,3692.82,3715.37,55748401900.0,696192.35
3709.63,3723.85,3655.63,3662.6,56495238600.0,693778.09
3651.16,3677.53,3638.32,3656.22,47497000100.0,604231.54
3664.84,3677.92,3606.73,3607.09,54674147400.0,673955.34
3595.27,3620.96,3569.27,3613.97,51685021000.0,628834.39
3563.21,3629.45,3560.5,3628.49,47229605300.0,559874.73
3651.27,3670.95,3632.28,3642.22,53499548600.0,633218.93
3637.87,3651.43,3607.79,3613.07,50730477200.0,606788.61
3625.96,3640.81,3559.92,3582.83,51080279500.0,640673.65
3577.89,3610.92,3568.82,3602.22,44416880700.0,500082.0
3573.52,3573.52,3518.05,3536.29,45251115100.0,511106.93
3541.93,3572.43,3541.93,3568.17,39562962600.0,445734.7
3609.09,3612.55,3571.73,3592.17,40716114800.0,492964.83
3600.36,3614.7,3586.75,3591.71,39436115900.0,468673.83
3581.3,3583.64,3515.14,3546.94,40539374800.0,461983.49
3543.49,3569.13,3515.65,3561.76,32505066700.0,405020.01
3555.11,3569.69,3547.18,3558.28,29496919600.0,377519.26
3551.99,3578.77,3542.69,3572.37,32029298400.0,425924.72
3571.05,3571.05,3539.48,3568.14,34095061600.0,455787.89
3562.3,3596.79,3560.62,3593.15,33419765200.0,440181.53
3583.24,3596.05,3574.3,3587.0,34424500800.0,450482.95
3590.05,3610.96,3576.35,3594.78,35231086700.0,453571.67
3594.75,3607.58,3578.76,3582.6,35315720300.0,455441.25
3574.26,3611.09,3564.21,3609.86,32119681600.0,443961.63
3612.83,3625.02,3589.71,3597.64,33727829100.0,465179.59
3589.86,3589.86,3553.13,3562.31,35062094000.0,470777.79
3548.7,3552.04,3509.49,3518.42,37817166600.0,502982.77
3519.33,3547.34,3502.8,3547.34,35880937700.0,527231.83
3530.4,3556.59,3519.29,3544.48,38225132500.0,564100.26
3543.38,3559.05,3477.66,3505.63,41756317300.0,585519.47
3501.11,3512.61,3480.49,3498.54,30660766900.0,449115.13
3505.89,3527.95,3503.01,3526.87,31944082900.0,468829.18
3520.21,3525.87,3491.46,3491.57,35453356500.0,485823.22
3491.97,3507.27,3484.24,3498.63,29818372200.0,421968.08
3507.11,3514.95,3489.04,3507.0,28731598900.0,421200.7
3498.94,3498.94,3448.44,3492.46,30703070800.0,443112.74
3486.45,3534.2,3482.83,3532.79,32208795700.0,464803.86
3534.15,3543.65,3527.39,3539.1,30868335400.0,443398.37
3542.9,3550.44,3521.29,3533.3,31301761200.0,464065.41
3530.46,3549.77,3517.81,3521.79,31039990900.0,444700.78
3518.56,3537.51,3513.52,3537.37,27673567100.0,401552.32
3531.49,3537.98,3513.11,3520.71,31242692700.0,432898.31
3519.28,3561.91,3517.65,3560.37,31798997600.0,440593.61
3562.76,3585.19,3562.75,3582.08,33000938500.0,509123.41
3580.51,3598.37,3577.36,3589.09,36001159300.0,508083.89
3590.02,3602.74,3575.29,3592.7,33677524600.0,481020.42
3593.39,3597.15,3579.53,3584.18,30645151800.0,450558.84
3576.11,3576.11,3554.88,3564.09,30100006600.0,434625.24
3528.67,3563.68,3526.36,3562.7,33361833100.0,490038.17
3570.75,3582.12,3546.36,3563.89,34918793800.0,493605.52
3561.89,3576.89,3558.69,3576.89,32987351700.0,467522.79
3573.25,3586.87,3567.14,3573.84,35404152400.0,468424.83
3576.45,3608.47,3573.21,3607.43,37755104800.0,493565.55
3615.24,3626.13,3586.81,3589.31,41867674300.0,528229.67
3611.22,3614.22,3572.57,3595.09,40384259400.0,524119.46
3602.82,3637.72,3591.99,3637.57,36103665700.0,486034.35
3641.16,3688.4,3638.7,3673.04,43191815700.0,568529.39
3654.37,3667.85,3651.35,3666.35,41998880100.0,556324.24
3686.94,3708.94,3678.06,3681.08,42409200900.0,574187.96
3669.81,3671.68,3654.66,3661.53,36217193400.0,487468.52
3655.05,3668.4,3645.24,3647.63,37747766700.0,481134.37
3648.93,3675.02,3644.66,3675.02,38132950700.0,465911.36
3670.26,3673.65,3631.66,3632.36,40848783700.0,491952.92
3620.04,3643.95,3589.36,3593.6,42385141000.0,491828.99
3591.45,3627.09,3591.45,3625.13,40818434800.0,428379.39
3632.68,3635.9,3616.55,3622.62,39482517700.0,432451.31
3625.47,3643.55,3618.05,3643.34,38292573400.0,449988.15
3645.39,3648.96,3612.07,3618.05,39034762500.0,476261.15
3613.05,3632.19,3601.94,3615.97,32923529300.0,407482.65
3619.64,3631.08,3607.36,3630.11,31620224200.0,408761.37
3630.92,3630.92,3596.32,3597.0,30513176600.0,410425.34
3596.49,3628.92,3595.5,3619.19,30783929100.0,413947.69
3626.24,3642.84,3624.94,3639.78,32968193200.0,433489.8
3649.15,3651.89,3610.09,3632.33,40502776900.0,510251.06
3628.26,3628.26,3583.47,3595.18,42390202800.0,538963.63
3581.22,3594.49,3559.88,3586.08,37154054300.0,474284.29
3588.99,3607.23,3577.1,3579.54,43630696100.0,502891.44
3572.74,3593.52,3555.13,3593.52,35622261000.0,443400.85
3589.9,3602.15,3562.75,3567.44,35976186300.0,441300.57
3578.16,3599.5,3572.1,3597.43,34313295600.0,435817.89
3601.03,3601.07,3555.16,3555.26,36936836500.0,457005.42
3544.07,3548.42,3519.32,3521.26,37693702400.0,463197.64
3522.09,3546.09,3519.43,3541.67,31288673300.0,438272.98
3541.89,3579.31,3531.33,3569.91,37714643500.0,470832.04
3567.63,3578.73,3541.66,3558.18,33323526900.0,420763.36
3556.23,3576.26,3540.55,3555.06,37950984600.0,459701.84
3546.75,3547.0,3514.89,3522.57,32653488000.0,417768.92
3508.24,3531.61,3500.14,3524.11,28026834200.0,358009.69
3509.28,3519.83,3433.06,3433.06,32735381300.0,383727.74
3442.69,3462.12,3417.76,3455.67,27512282800.0,338312.36
3456.1,3456.36,3392.02,3394.25,28060653400.0,346533.96
3407.59,3417.05,3356.56,3361.44,29085525700.0,353774.61
3407.76,3434.03,3407.76,3429.58,32048521100.0,357140.42
3428.54,3453.19,3390.46,3452.63,36609386500.0,387969.87
3450.82,3484.74,3444.08,3479.95,35024993600.0,393719.99
3481.91,3488.86,3464.22,3485.91,35566626700.0,404969.42
3472.28,3500.15,3459.33,3462.95,36135609000.0,426297.92
3451.85,3457.26,3415.45,3428.88,31527444800.0,361677.86
3428.04,3447.49,3421.64,3446.09,27555932200.0,341638.88
3457.07,3475.06,3453.8,3465.83,27499391300.0,325563.41
3464.21,3480.97,3454.28,3468.04,29726268200.0,355783.13
3451.63,3490.76,3447.03,3490.76,29514996300.0,327220.39
3488.41,3492.2,3471.69,3490.61,30154174000.0,345398.59
3473.29,3473.39,3437.67,3457.15,32627948400.0,387678.93
3458.51,3490.76,3458.18,3489.15,32560489500.0,415630.34
3474.37,3486.98,3400.21,3429.96,48835490100.0,569794.04
3445.34,3480.18,3440.93,3451.41,37754255600.0,441659.49
3450.32,3462.31,3425.52,3462.31,34583838800.0,413804.53
3471.36,3491.13,3465.72,3488.83,32600166200.0,412562.47
3478.29,3486.62,3467.0,3484.19,32936768400.0,380143.82
3495.93,3500.29,3473.34,3481.11,41259428900.0,443621.78
3459.98,3474.88,3437.7,3447.65,39352658100.0,430669.06
3438.56,3438.56,3360.74,3372.86,39358899900.0,458156.89
3372.55,3383.63,3287.34,3293.53,41592676600.0,485623.58
3303.71,3321.48,3147.68,3256.39,46628556900.0,519833.3
3312.18,3326.58,3291.24,3296.09,37833637600.0,466084.01
3259.32,3315.66,3217.42,3309.75,38406712700.0,458687.05
3271.89,3297.8,3223.53,3223.53,33796868700.0,418055.6
3192.36,3196.92,3063.97,3063.97,46503716400.0,508158.41
3107.67,3177.79,3023.3,3170.71,44466718900.0,522305.34
3215.01,3260.17,3202.93,3215.04,42081345800.0,532549.48
3207.15,3260.78,3197.36,3251.07,37303561100.0,428415.08
3255.62,3267.5,3223.39,3253.69,35422848800.0,421076.29
3249.54,3279.11,3239.53,3259.86,36119615800.0,402798.96
3264.79,3279.89,3251.98,3271.03,34987537000.0,405422.03
3256.06,3266.89,3236.66,3250.26,32900665400.0,390727.52
3247.16,3257.11,3211.64,3212.24,34002000600.0,389770.4
3185.17,3230.22,3159.83,3214.5,34499487300.0,374472.28
3216.01,3229.18,3196.46,3203.94,31627364900.0,363964.47
3217.59,3266.6,3216.3,3266.6,36675367700.0,413008.94
3256.14,3272.04,3246.06,3252.2,39843993400.0,428089.03
3234.67,3287.23,3226.3,3282.72,37821046000.0,405675.72
3269.43,3288.11,3255.69,3283.43,42964277900.0,433556.39
3267.81,3290.26,3236.48,3236.7,40262666000.0,398081.85
3239.88,3257.09,3208.35,3251.85,41382679900.0,414037.26
3239.86,3239.86,3156.51,3167.13,42416018500.0,435129.51
3165.12,3214.54,3140.9,3213.33,41832192300.0,422455.85
3199.8,3225.47,3183.53,3186.82,39115692500.0,398216.9
3203.63,3240.0,3200.23,3225.64,37124234400.0,401191.63
3210.7,3229.87,3200.13,3211.24,40784208200.0,413498.82
3185.94,3204.03,3166.98,3195.52,34736512300.0,366380.81
3192.09,3207.83,3174.71,3194.03,33994410400.0,362769.88
3189.89,3191.83,3142.05,3151.05,36204703700.0,373572.71
3138.43,3160.9,3069.68,3079.81,39193469400.0,396542.03
3058.4,3105.66,3049.36,3086.92,34200056300.0,348793.63
3034.27,3043.82,2928.51,2928.51,43360610800.0,427077.21
2930.45,2957.68,2878.26,2886.43,40161515400.0,395985.96
2866.82,2959.18,2863.65,2958.28,42306019100.0,422928.35
2945.81,2991.51,2936.79,2975.48,37537177500.0,388743.02
2986.06,3048.49,2968.33,3047.06,42393279400.0,440422.73
3044.85,3082.23,3042.12,3067.76,38307287500.0,409352.0
3011.32,3030.69,2992.72,3001.56,34326421800.0,346214.4
2990.2,3015.94,2983.61,3004.14,29206155600.0,299983.26
2965.78,3043.78,2957.4,3035.84,37066098000.0,384012.6
3035.39,3100.9,3034.67,3058.7,42399191200.0,472963.38
3044.8,3072.16,3032.95,3054.99,34444047700.0,368879.65
3068.03,3086.1,3059.25,3084.28,33173785200.0,340942.19
3100.55,3102.58,3063.4,3073.75,33810849200.0,348957.71
3076.5,3093.7,3057.64,3093.7,33035653700.0,351671.3
3095.89,3105.84,3071.31,3085.98,31503792300.0,338849.16
3046.71,3096.96,3042.67,3096.96,33660074900.0,360018.21
3107.09,3146.57,3107.09,3146.57,37233663600.0,415306.22
3150.49,3150.51,3127.9,3146.86,35337632500.0,381178.57
3149.06,3153.13,3070.93,3070.93,41631215800.0,438605.38
3070.17,3107.63,3069.95,3107.46,34225922700.0,342322.17
3111.48,3133.28,3079.48,3123.11,37030551800.0,377364.66
3135.03,3151.05,3112.54,3130.24,35946386600.0,372631.6
3141.96,3150.89,3123.15,3149.06,34936228500.0,376667.69
3149.94,3188.6,3142.0,3186.43,37452326500.0,432528.02
3179.69,3190.61,3160.04,3182.16,36566443200.0,402419.94
3170.31,3197.28,3163.76,3195.46,36177063200.0,413729.26
3196.96,3237.07,3181.65,3236.37,42202783500.0,517314.35
3235.42,3253.09,3222.64,3241.76,40220322000.0,482203.2
3245.02,3266.63,3216.01,3263.79,43418327000.0,508408.53
3259.49,3270.56,3223.48,3238.95,42272837200.0,468458.21
3214.18,3286.62,3210.81,3284.83,43986573000.0,504153.68
3256.28,3272.99,3229.31,3255.55,43857831200.0,511966.17
3224.21,3289.13,3195.82,3288.91,45038818700.0,513844.99
3289.1,3358.55,3288.85,3305.41,55058413100.0,621972.53
3306.84,3319.69,3277.53,3285.38,43322086800.0,506053.99
3265.51,3323.28,3262.89,3316.79,39530070000.0,497252.17
3315.78,3333.9,3292.93,3315.43,41346041000.0,527751.76
3313.79,3329.39,3279.83,3306.72,39445689100.0,471793.65
3309.12,3311.02,3266.54,3267.2,37552978200.0,440850.99
3269.05,3320.15,3262.29,3320.15,40061421100.0,474200.11
3324.74,3356.71,3322.95,3349.75,39081973400.0,509616.0
3364.0,3393.31,3364.0,3379.19,41411773800.0,541573.85
3377.68,3412.1,3358.87,3409.21,41205651600.0,525512.51
3399.68,3414.65,3358.47,3361.52,44057355900.0,561306.98
3358.93,3417.01,3358.93,3398.62,38124317800.0,510307.2
3400.26,3404.05,3378.36,3387.64,35048929900.0,458435.29
3381.82,3405.62,3364.09,3405.43,35773791900.0,489347.96
3411.13,3424.84,3372.06,3404.03,41169967200.0,516605.7
3391.03,3391.03,3333.1,3355.35,38463004700.0,487474.67
3353.13,3375.86,3332.31,3364.4,33440020200.0,438203.11
3380.37,3386.31,3354.12,3356.08,32292107200.0,421883.93
3341.1,3341.1,3297.01,3313.58,34266919300.0,424942.27
3307.22,3319.25,3277.08,3281.47,33460053900.0,410950.56
3279.6,3297.02,3266.48,3284.29,33184566900.0,394134.62
3277.45,3299.25,3261.49,3281.74,35592643200.0,431969.35
3261.38,3288.92,3228.06,3228.06,38015637100.0,460877.02
3235.09,3278.47,3226.23,3278.1,34834602200.0,423357.27
3278.72,3283.93,3256.02,3279.43,31565191800.0,396042.36
3291.55,3308.35,3287.74,3304.72,30151512300.0,383422.75
3297.66,3300.53,3272.0,3272.0,33235870700.0,420696.58
3276.2,3293.64,3246.73,3269.97,30069006600.0,383576.01
3269.71,3273.18,3243.03,3250.39,27124574400.0,348281.87
3254.19,3282.41,3246.04,3277.44,25946867600.0,334421.59
3271.78,3282.57,3265.73,3275.76,24913148500.0,339768.24
3287.5,3305.71,3277.11,3282.58,28805505600.0,395925.56
3282.81,3294.8,3246.37,3253.24,30733104700.0,410553.09
3246.62,3264.3,3225.55,3259.96,29220480500.0,399000.24
3231.26,3231.26,3155.19,3186.27,39417616800.0,475962.7
3188.89,3217.55,3159.46,3163.67,32488567300.0,455409.76
3179.43,3191.0,3155.7,3189.04,26089894300.0,371146.92
3195.23,3228.89,3184.45,3227.03,27468372900.0,414055.64
3218.85,3237.97,3214.08,3236.93,25426805000.0,392277.18
3235.74,3248.77,3227.54,3247.43,25960546700.0,391415.56
3242.36,3253.17,3217.81,3230.02,25758359200.0,390066.12
3243.47,3281.67,3237.9,3281.67,30060537600.0,427399.15
3275.77,3288.22,3272.84,3276.89,29993292800.0,403906.16
3268.37,3286.89,3261.82,3276.09,28710677300.0,387257.74
3278.68,3295.02,3271.57,3277.88,30359227400.0,409210.08
3282.1,3296.0,3263.35,3292.53,32612475900.0,423859.01
3286.37,3289.14,3270.56,3277.54,30169477800.0,418075.2
3275.62,3286.49,3258.06,3258.08,33353547100.0,457863.36
3249.7,3278.17,3247.19,3277.79,31453786900.0,427653.3
3274.43,3284.6,3262.63,3276.22,31656635600.0,418311.74
3279.17,3281.88,3212.39,3215.2,36614057700.0,458360.28
3223.46,3248.35,3199.12,3246.25,33619616500.0,419464.28
3250.63,3266.27,3232.28,3236.22,30992755400.0,397556.25
3203.1,3240.73,3199.0,3240.73,29701509700.0,363729.98
3240.18,3243.75,3212.63,3227.22,29431891400.0,353775.67
3216.53,3232.02,3184.39,3202.14,34440882900.0,431758.01
